event_id,event_timestamp,tic,pos_x,pos_y,pos_z,angle,momx,momy,shield,health,ammo,sector_id,player_id,game_id
24224,2026-06-02 04:15:10,22187,-1977,-2827,64,9.37,0,-2,20,103,24,653,1,42
24225,2026-06-02 04:15:11,22222,-1818,-2786,64,26.21,0,1,22,98,24,653,1,42
24226,2026-06-02 04:15:12,22257,-1810,-2653,64,63.18,0,5,23,99,23,654,1,42
24227,2026-06-02 04:15:13,22292,-1784,-2537,64,355.29,0,0,19,96,25,654,1,42
24228,2026-06-02 04:15:14,22327,-1648,-2538,64,354.12,7,-1,20,100,24,667,1,42
24229,2026-06-02 04:15:15,22362,-1613,-2599,64,280.35,0,-6,23,103,26,667,1,42
24230,2026-06-02 04:15:16,22397,-1660,-2497,64,229.68,-1,2,20,98,27,667,1,42
24231,2026-06-02 04:15:17,22432,-1729,-2530,64,258.79,-4,-6,21,104,27,667,1,42
24232,2026-06-02 04:15:18,22467,-1801,-2610,64,244.37,-3,-1,21,97,26,654,1,42
24233,2026-06-02 04:15:19,22502,-1909,-2766,64,274.66,-2,-8,22,105,25,653,1,42
24234,2026-06-02 04:15:20,22537,-1838,-3024,64,352.53,6,-4,24,98,23,652,1,42
24235,2026-06-02 04:15:21,22572,-1645,-3073,64,358.4,3,-1,24,99,26,666,1,42
24236,2026-06-02 04:15:22,22607,-1600,-3070,64,0.8,4,0,19,101,26,666,1,42
24237,2026-06-02 04:15:23,22642,-1356,-3096,64,360,8,-2,24,95,25,680,1,42
24238,2026-06-02 04:15:24,22677,-1103,-3013,64,99.27,3,6,24,100,26,695,1,42
24239,2026-06-02 04:15:25,22712,-1115,-2831,64,102.64,-3,6,25,102,22,696,1,42
24240,2026-06-02 04:15:26,22747,-1172,-2649,64,131.79,-1,1,18,99,25,697,1,42
24241,2026-06-02 04:15:27,22793,-1163,-2635,64,167.41,-3,0,20,97,21,697,1,42
24242,2026-06-02 04:15:28,22828,-1210,-2605,64,186.69,-1,0,22,96,24,697,1,42
24243,2026-06-02 04:15:29,22863,-1388,-2614,64,176.17,-1,0,24,102,21,682,1,42
24244,2026-06-02 04:15:30,22913,-1180,-2605,64,168.17,8,-1,21,99,21,697,1,42
24245,2026-06-02 04:15:31,22948,-1043,-2624,64,239.72,-2,-3,20,96,25,697,1,42
24246,2026-06-02 04:15:32,22983,-1131,-2827,64,249.75,-3,-8,20,103,22,696,1,42
24247,2026-06-02 04:15:00,3724,2922,-4778,-24,121.29,-1,5,100,105,24,841,6,42
24248,2026-06-02 04:15:01,177,-214,-627,0,86.36,0,-1,2,99,48,753,6,42
24249,2026-06-02 04:15:02,212,-254,-274,-16,130.04,-4,11,0,103,48,738,6,42
24250,2026-06-02 04:15:03,247,-406,-170,0,46.1,-2,-4,100,105,50,739,6,42
24251,2026-06-02 04:15:04,282,-291,-140,0,29,4,2,100,96,50,739,6,42
24252,2026-06-02 04:15:05,317,-118,-18,0,359.29,4,2,99,94,48,755,6,42
24253,2026-06-02 04:15:06,352,-20,13,0,358.21,1,0,99,95,1,755,6,42
24254,2026-06-02 04:15:07,387,7,10,0,0,-3,-1,96,103,4,755,6,42
24255,2026-06-02 04:15:08,422,-31,-43,0,5.72,1,-1,95,89,1,755,6,42
24256,2026-06-02 04:15:09,481,1882,1135,0,171.16,-1,0,1,104,47,829,6,42
24257,2026-06-02 04:15:10,516,1875,1139,0,188.84,-3,-1,0,103,50,829,6,42
24258,2026-06-02 04:15:11,551,1753,1051,0,301.09,0,-7,2,99,50,829,6,42
24259,2026-06-02 04:15:12,586,1756,842,0,238.08,-1,-2,0,100,50,828,6,42
24260,2026-06-02 04:15:13,621,1775,921,0,249.2,0,5,3,103,48,828,6,42
24261,2026-06-02 04:15:14,656,1781,1020,0,256.29,0,0,3,100,44,829,6,42
24262,2026-06-02 04:15:15,715,1771,1036,0,261.77,0,0,2,102,43,829,6,42
24263,2026-06-02 04:15:16,780,1780,1020,0,268.88,-1,-5,1,105,40,829,6,42
24264,2026-06-02 04:15:17,815,1723,796,0,201.33,-2,-4,0,99,37,821,6,42
24265,2026-06-02 04:15:18,850,1765,772,0,204.47,0,-1,3,103,39,828,6,42
24266,2026-06-02 04:15:19,991,1660,775,0,174.88,-5,0,0,95,31,821,6,42
24267,2026-06-02 04:15:20,1026,1501,802,0,173.69,-6,0,0,96,29,812,6,42
24268,2026-06-02 04:15:21,1061,1431,799,0,182.86,-1,0,0,102,28,812,6,42
24269,2026-06-02 04:15:22,1096,1281,789,0,183.45,-8,-1,0,98,34,812,6,42
24270,2026-06-02 04:15:23,1131,1138,767,8,75.69,-2,-2,1,99,33,804,6,42
24271,2026-06-02 04:15:24,1166,1130,733,24,104.1,0,-3,1,103,33,803,6,42
24272,2026-06-02 04:15:25,1209,1130,731,24,352.89,-1,-1,2,99,35,803,6,42
24273,2026-06-02 04:15:26,1244,1095,731,24,330.73,-5,2,2,95,35,803,6,42
24274,2026-06-02 04:15:27,1279,955,786,8,344.76,-1,0,0,100,35,795,6,42
24275,2026-06-02 04:15:28,1314,895,889,24,278.91,-1,1,1,102,33,795,6,42
24276,2026-06-02 04:15:29,1349,936,951,24,240.26,0,0,1,105,32,795,6,42
24277,2026-06-02 04:15:30,1384,858,782,8,281.19,-1,-8,3,104,33,795,6,42
24278,2026-06-02 04:15:31,1419,904,505,24,343.94,5,-6,0,97,35,794,6,42
24279,2026-06-02 04:15:32,1454,995,469,24,65.38,2,4,0,102,36,793,6,42
24280,2026-06-02 04:15:33,1489,1025,652,19,82,1,6,0,103,35,803,6,42
24281,2026-06-02 04:15:34,1524,1111,829,8,350.61,5,0,1,105,32,804,6,42
24282,2026-06-02 04:15:35,1559,1371,805,0,339.65,8,-2,0,105,32,812,6,42
24283,2026-06-02 04:15:36,1594,1584,643,0,300.6,4,-7,0,105,40,820,6,42
24284,2026-06-02 04:15:37,1629,1767,518,0,58.29,0,0,0,103,40,827,6,42
24285,2026-06-02 04:15:38,1664,1763,673,0,130.55,-3,6,1,101,42,827,6,42
24286,2026-06-02 04:15:39,1699,1700,737,0,230.06,-3,-4,0,102,44,820,6,42
24287,2026-06-02 04:15:00,39672,0,259,136,44.41,2,0,0,55,43,756,2,42
24288,2026-06-02 04:15:01,39707,11,358,136,105.49,-2,6,3,59,42,756,2,42
24289,2026-06-02 04:15:02,39742,87,595,144,54.49,5,6,0,55,43,757,2,42
24290,2026-06-02 04:15:03,39777,171,828,144,105.43,-2,1,1,45,50,758,2,42
24291,2026-06-02 04:15:04,39822,157,830,144,206.56,-2,-1,3,53,50,758,2,42
24292,2026-06-02 04:15:05,39857,70,785,144,206.83,-2,-1,0,37,50,758,2,42
24293,2026-06-02 04:15:06,39892,-42,739,144,196.39,-7,-3,0,44,50,757,2,42
24294,2026-06-02 04:15:07,39927,-307,702,136,178.63,-9,-1,0,44,50,741,2,42
24295,2026-06-02 04:15:08,39962,-609,708,128,184.66,-9,0,0,38,50,727,2,42
24296,2026-06-02 04:15:09,39997,-725,676,128,259.89,-1,-4,3,43,50,727,2,42
24297,2026-06-02 04:15:10,40032,-728,573,128,278.88,-1,-1,0,39,50,727,2,42
24298,2026-06-02 04:15:11,40083,-714,542,128,300.2,1,-4,3,48,50,727,2,42
24299,2026-06-02 04:15:12,40118,-695,491,128,292.89,0,-1,0,46,50,726,2,42
24300,2026-06-02 04:15:13,40251,-684,471,128,273.27,0,-5,0,43,50,726,2,42
24301,2026-06-02 04:15:14,40286,-661,363,128,312.8,0,-1,0,38,50,726,2,42
24302,2026-06-02 04:15:15,40321,-582,260,128,313.64,5,-6,0,48,50,726,2,42
24303,2026-06-02 04:15:16,40356,-368,95,128,341.08,7,-4,0,48,50,739,2,42
24304,2026-06-02 04:15:17,40391,-207,-43,128,264.95,-1,-5,3,43,50,755,2,42
24305,2026-06-02 04:15:18,40426,-324,-276,128,225.76,-6,-7,0,39,50,738,2,42
24306,2026-06-02 04:15:19,40461,-409,-420,128,112.8,2,-5,0,47,50,738,2,42
24307,2026-06-02 04:15:20,40496,-408,-455,128,71.1,-1,0,1,14,50,738,2,42
24308,2026-06-02 04:15:21,40546,-316,-418,128,37.85,5,3,0,8,50,738,2,42
24309,2026-06-02 04:15:22,40581,-257,-374,128,150.93,0,0,0,13,50,738,2,42
24310,2026-06-02 04:15:23,40616,-376,-333,128,145.07,-3,0,2,15,50,738,2,42
24311,2026-06-02 04:15:24,40651,-465,-250,144,124.24,-2,5,0,15,50,739,2,42
24312,2026-06-02 04:15:25,40686,-508,-122,176,106.33,-1,2,0,14,50,725,2,42
24313,2026-06-02 04:15:26,40721,-520,-59,192,43.33,0,0,3,10,50,725,2,42
24314,2026-06-02 04:15:27,40756,-496,-81,192,10.28,5,1,0,13,50,725,2,42
24315,2026-06-02 04:15:28,40791,-468,-51,192,18.11,0,0,0,22,50,739,2,42
24316,2026-06-02 04:15:29,40826,-459,-74,192,338.7,1,-1,1,21,50,739,2,42
24317,2026-06-02 04:15:30,40861,-421,-35,192,29.88,6,3,2,27,50,739,2,42
24318,2026-06-02 04:15:31,40896,-367,21,192,274.55,0,0,3,28,50,739,2,42
24319,2026-06-02 04:15:32,40946,-460,-18,192,198.36,-5,-2,0,22,50,739,2,42
24320,2026-06-02 04:15:33,40981,-557,-66,192,224.33,-1,-1,0,24,50,725,2,42
24321,2026-06-02 04:15:34,41016,-654,-196,192,232.73,-5,-7,3,18,50,725,2,42
24322,2026-06-02 04:15:35,41051,-811,-301,128,161.68,0,0,3,24,50,712,2,42
24323,2026-06-02 04:15:36,41101,-835,-305,128,174.81,-6,0,0,25,50,712,2,42
24324,2026-06-02 04:15:37,41136,-910,-283,128,165.59,-3,0,2,18,50,712,2,42
24325,2026-06-02 04:15:38,41171,-953,-286,128,183.47,-3,-1,0,21,50,712,2,42
24326,2026-06-02 04:15:39,97,1058,-3621,0,227.43,1,1,0,99,48,797,2,42
24327,2026-06-02 04:15:00,20800,-329,2467,-144,218.53,-3,-2,18,105,14,746,4,42
24328,2026-06-02 04:15:01,20835,-492,2324,-144,258.87,-4,-5,16,96,15,746,4,42
24329,2026-06-02 04:15:02,20874,-569,2227,-144,276.02,-1,3,21,104,19,730,4,42
24330,2026-06-02 04:15:03,20909,-506,2278,-144,336.68,6,-2,22,96,19,731,4,42
24331,2026-06-02 04:15:04,20944,-303,2211,-144,33.51,2,2,19,100,21,745,4,42
24332,2026-06-02 04:15:05,20979,-358,2182,-144,93.1,-2,0,21,95,22,745,4,42
24333,2026-06-02 04:15:06,21014,-352,2398,-144,18.38,0,3,22,99,19,746,4,42
24334,2026-06-02 04:15:07,21049,-353,2434,-144,311.33,0,0,20,99,20,746,4,42
24335,2026-06-02 04:15:08,21085,-342,2341,-146,310.77,-1,-3,16,103,21,746,4,42
24336,2026-06-02 04:15:09,21497,-1476,-3341,64,80.87,0,0,20,99,22,679,4,42
24337,2026-06-02 04:15:10,21532,-1456,-3234,64,121.51,2,-4,18,102,26,680,4,42
24338,2026-06-02 04:15:11,21567,-1355,-3333,64,170.92,0,-1,19,96,25,679,4,42
24339,2026-06-02 04:15:12,21602,-1552,-3366,64,199.66,-8,-3,19,97,23,665,4,42
24340,2026-06-02 04:15:13,21637,-1656,-3346,64,72.16,0,3,20,96,26,665,4,42
24341,2026-06-02 04:15:14,21672,-1562,-3219,64,13.14,5,0,19,104,23,666,4,42
24342,2026-06-02 04:15:15,21707,-1434,-3219,64,107.62,0,0,17,104,26,680,4,42
24343,2026-06-02 04:15:16,21742,-1493,-3189,64,140.75,-6,3,21,105,23,666,4,42
24344,2026-06-02 04:15:17,21777,-1548,-3215,64,94.87,-1,2,19,96,26,666,4,42
24345,2026-06-02 04:15:18,21812,-1561,-3141,64,151.29,-5,2,22,104,23,666,4,42
24346,2026-06-02 04:15:19,21847,-1801,-3028,64,171.32,-4,0,18,95,24,652,4,42
24347,2026-06-02 04:15:20,21882,-1874,-3013,64,91.53,-1,0,18,101,26,652,4,42
24348,2026-06-02 04:15:21,21925,-1893,-3059,64,67.6,-1,-3,20,104,21,652,4,42
24349,2026-06-02 04:15:22,21960,-1902,-3081,64,30.5,-1,-1,21,102,22,652,4,42
24350,2026-06-02 04:15:23,22040,-1923,-2974,64,84.42,-1,1,16,102,20,653,4,42
24351,2026-06-02 04:15:24,22082,-1925,-2952,64,75.42,0,2,22,101,22,653,4,42
24352,2026-06-02 04:15:25,22117,-1862,-2738,64,75.22,1,7,22,97,22,654,4,42
24353,2026-06-02 04:30:00,25921,-1865,-1887,96,94.04,0,1,81,57,42,1087,1,43
24354,2026-06-02 04:30:01,25956,-1938,-1675,96,71.18,-1,7,78,62,41,1088,1,43
24355,2026-06-02 04:30:02,26040,-1927,-1633,96,88.84,-1,-1,78,55,41,1088,1,43
24356,2026-06-02 04:30:03,26077,-1920,-1547,96,88.06,0,7,80,55,40,1088,1,43
24357,2026-06-02 04:30:04,26112,-1917,-1376,96,51.55,-3,-3,73,47,38,1089,1,43
24358,2026-06-02 04:30:05,26147,-1889,-1349,96,51.8,4,5,69,39,40,1089,1,43
24359,2026-06-02 04:30:06,26182,-1814,-1230,96,357.46,0,0,69,38,44,1090,1,43
24360,2026-06-02 04:30:07,26217,-1831,-1221,96,353.62,-1,-1,65,39,40,1090,1,43
24361,2026-06-02 04:30:08,26257,-1831,-1311,96,94.35,0,-3,69,34,40,1089,1,43
24362,2026-06-02 04:30:09,26292,-1841,-1376,96,89.61,-1,5,64,38,39,1089,1,43
24363,2026-06-02 04:30:10,26327,-1806,-1163,96,127.02,0,3,69,30,41,1090,1,43
24364,2026-06-02 04:30:11,26362,-1891,-1110,96,152.51,-3,0,64,30,42,1090,1,43
24365,2026-06-02 04:30:12,26397,-1859,-1030,96,58.85,1,7,65,35,39,1090,1,43
24366,2026-06-02 04:30:13,26432,-1793,-954,96,341.48,5,-2,63,36,39,1091,1,43
24367,2026-06-02 04:30:14,26467,-1704,-1004,96,237.93,-1,-2,67,54,39,1098,1,43
24368,2026-06-02 04:30:15,26502,-1740,-1207,96,217.51,-4,-7,64,63,41,1098,1,43
24369,2026-06-02 04:30:16,26537,-1863,-1316,96,87.19,-1,-1,68,62,40,1089,1,43
24370,2026-06-02 04:30:17,26572,-1808,-1172,96,89.38,1,7,66,58,43,1090,1,43
24371,2026-06-02 04:30:18,26607,-1771,-1088,96,68.11,2,7,66,58,39,1090,1,43
24372,2026-06-02 04:30:19,26642,-1690,-950,96,106.52,0,8,63,62,43,1099,1,43
24373,2026-06-02 04:30:20,26677,-1758,-782,96,47.57,-1,1,64,64,40,1091,1,43
24374,2026-06-02 04:30:21,26712,-1606,-773,96,346.43,7,-2,64,73,44,1099,1,43
24375,2026-06-02 04:30:22,26747,-1498,-793,88,2.39,0,-1,65,65,43,1115,1,43
24376,2026-06-02 04:30:23,26782,-1547,-813,96,10.23,-8,-1,66,65,43,1099,1,43
24377,2026-06-02 04:30:24,26817,-1638,-816,96,9.98,-1,-1,67,67,42,1099,1,43
24378,2026-06-02 04:30:25,26852,-1758,-813,96,9.88,-2,-1,64,67,44,1091,1,43
24379,2026-06-02 04:30:26,26887,-1846,-864,96,66.2,-1,-5,64,68,43,1091,1,43
24380,2026-06-02 04:30:27,26922,-1834,-914,96,70.8,2,3,65,66,40,1091,1,43
24381,2026-06-02 04:30:28,26957,-1649,-794,96,3.95,7,0,63,67,42,1099,1,43
24382,2026-06-02 04:30:29,26992,-1498,-782,88,0,0,0,63,67,39,1115,1,43
24383,2026-06-02 04:30:30,27027,-1445,-757,88,34.94,4,3,66,61,41,1115,1,43
24384,2026-06-02 04:30:31,27062,-1262,-637,88,16,1,0,64,66,42,1116,1,43
24385,2026-06-02 04:30:32,27097,-1119,-599,88,319.38,1,0,63,63,42,1132,1,43
24386,2026-06-02 04:30:33,27213,-1104,-585,88,259.5,-1,2,55,46,38,1132,1,43
24387,2026-06-02 04:30:34,27248,-1116,-588,88,267.99,-1,-6,54,42,39,1132,1,43
24388,2026-06-02 04:30:35,27283,-1124,-737,-32,215.76,-1,-3,56,69,36,1132,1,43
24389,2026-06-02 04:30:36,27318,-1246,-714,-32,153.73,-8,3,57,71,38,1132,1,43
24390,2026-06-02 04:30:37,27353,-1296,-787,-29,208.34,-1,0,57,64,36,1115,1,43
24391,2026-06-02 04:30:00,12401,735,-261,0,280.01,1,-2,0,97,7,1211,4,43
24392,2026-06-02 04:30:01,12436,741,-270,0,271.51,0,-1,0,100,10,1211,4,43
24393,2026-06-02 04:30:02,12497,730,-216,0,278.22,-1,5,2,83,9,1212,4,43
24394,2026-06-02 04:30:03,12532,727,-119,0,273.62,-1,0,0,88,6,1212,4,43
24395,2026-06-02 04:30:04,12635,725,-109,0,217.94,-3,-3,0,60,0,1212,4,43
24396,2026-06-02 04:30:05,12670,486,-143,0,171.74,-9,0,0,61,0,1198,4,43
24397,2026-06-02 04:30:06,12705,223,-94,0,189.79,-9,-1,0,58,0,1185,4,43
24398,2026-06-02 04:30:07,12740,-47,-48,96,84.86,-4,6,0,60,2,1185,4,43
24399,2026-06-02 04:30:08,12775,76,145,136,27.58,0,3,0,57,2,1185,4,43
24400,2026-06-02 04:30:09,12810,41,149,136,24.8,-5,-3,0,66,0,1185,4,43
24401,2026-06-02 04:30:10,12845,2,92,120,313.26,3,-4,0,66,0,1185,4,43
24402,2026-06-02 04:30:11,12880,108,-99,87,290.13,0,-4,0,62,0,1185,4,43
24403,2026-06-02 04:30:12,12915,260,-210,0,2.62,7,-3,0,59,2,1198,4,43
24404,2026-06-02 04:30:13,12950,536,-226,0,4.59,8,0,2,61,0,1212,4,43
24405,2026-06-02 04:30:14,12985,828,-236,0,349.21,8,-2,0,60,1,1222,4,43
24406,2026-06-02 04:30:15,13020,1084,-346,0,331.9,7,-5,0,64,0,1230,4,43
24407,2026-06-02 04:30:16,13055,1358,-405,-64,20.27,7,1,0,63,0,1238,4,43
24408,2026-06-02 04:30:17,13090,1615,-287,-64,42.77,6,4,0,60,1,1247,4,43
24409,2026-06-02 04:30:18,13125,1724,-64,-56,130.83,-3,6,2,65,0,1248,4,43
24410,2026-06-02 04:30:19,13160,1653,59,-56,162.74,-1,0,4,65,0,1248,4,43
24411,2026-06-02 04:30:20,13195,1739,71,-56,186.88,0,1,0,58,9,1248,4,43
24412,2026-06-02 04:30:21,13245,1636,132,-56,162.17,-7,2,3,93,8,1248,4,43
24413,2026-06-02 04:30:22,13280,1434,137,-56,228.91,-2,-2,0,105,11,1239,4,43
24414,2026-06-02 04:30:23,13315,1431,138,-56,345.02,2,-1,0,101,9,1239,4,43
24415,2026-06-02 04:30:24,13350,1590,110,-56,264.09,1,3,4,96,10,1248,4,43
24416,2026-06-02 04:30:25,13385,1558,105,-56,233.18,-5,-6,2,96,8,1248,4,43
24417,2026-06-02 04:30:26,13420,1472,-85,-56,299.43,-1,-2,0,95,5,1239,4,43
24418,2026-06-02 04:30:27,13466,1641,-107,-56,358.03,7,-1,0,97,1,1248,4,43
24419,2026-06-02 04:30:28,13506,1772,-130,-56,103.57,-1,-5,6,104,2,1256,4,43
24420,2026-06-02 04:30:29,13541,1749,-250,-56,120.45,-2,2,2,103,1,1256,4,43
24421,2026-06-02 04:30:30,13576,1633,-24,-56,124.97,-5,6,5,98,4,1248,4,43
24422,2026-06-02 04:30:31,13611,1586,42,-56,128.86,-1,0,7,101,4,1248,4,43
24423,2026-06-02 04:30:32,13646,1665,-66,-56,132.55,0,-2,4,103,4,1248,4,43
24424,2026-06-02 04:30:33,13681,1755,-177,-56,124.14,0,-1,5,95,4,1256,4,43
24425,2026-06-02 04:30:34,13716,1640,-19,-56,125.68,-5,6,7,104,4,1248,4,43
24426,2026-06-02 04:30:35,13751,1559,92,-56,119.53,-2,2,5,98,1,1248,4,43
24427,2026-06-02 04:30:00,13136,568,580,24,140.7,-6,5,100,83,20,1214,6,43
24428,2026-06-02 04:30:01,13171,372,704,24,200.15,-6,-1,100,83,22,1200,6,43
24429,2026-06-02 04:30:02,13206,142,738,24,134.3,-6,1,100,79,20,1187,6,43
24430,2026-06-02 04:30:03,13241,15,806,24,112.07,-2,1,100,78,18,1188,6,43
24431,2026-06-02 04:30:04,13276,-30,829,24,38.86,-2,-4,97,76,21,1188,6,43
24432,2026-06-02 04:30:05,13311,71,785,24,351.58,7,-2,97,78,18,1188,6,43
24433,2026-06-02 04:30:06,13346,194,673,24,6.06,6,-2,97,81,21,1187,6,43
24434,2026-06-02 04:30:07,13381,465,706,24,0,8,0,100,77,19,1200,6,43
24435,2026-06-02 04:30:08,13416,599,691,24,10.29,4,-1,100,81,22,1214,6,43
24436,2026-06-02 04:30:09,13451,821,709,24,11.67,0,0,100,82,22,1224,6,43
24437,2026-06-02 04:30:10,13496,819,731,24,5.14,2,0,100,83,19,1224,6,43
24438,2026-06-02 04:30:11,13531,957,742,40,43.75,5,2,100,79,17,1225,6,43
24439,2026-06-02 04:30:12,13566,1133,854,72,6.69,6,2,100,80,20,1234,6,43
24440,2026-06-02 04:30:13,13601,1322,891,120,333.4,5,-2,100,76,19,1242,6,43
24441,2026-06-02 04:30:14,13636,1446,760,168,266.45,0,-6,100,77,17,1242,6,43
24442,2026-06-02 04:30:15,13671,1465,552,216,275.17,0,-3,100,74,20,1241,6,43
24443,2026-06-02 04:30:16,13706,1480,477,232,319.98,0,-1,99,82,20,1240,6,43
24444,2026-06-02 04:30:17,13813,1486,468,232,283.07,0,0,94,72,19,1240,6,43
24445,2026-06-02 04:30:18,13852,1486,559,216,263.03,0,5,99,75,19,1241,6,43
24446,2026-06-02 04:30:19,13887,1497,584,200,247.14,-2,-6,97,73,15,1241,6,43
24447,2026-06-02 04:30:20,13922,1437,411,248,209.79,0,-1,95,70,18,1240,6,43
24448,2026-06-02 04:30:21,13957,1299,416,248,166.6,-8,1,94,67,14,1240,6,43
24449,2026-06-02 04:30:22,13992,1125,348,248,261.63,-4,-7,96,72,17,1232,6,43
24450,2026-06-02 04:30:23,14027,1107,306,248,328.76,1,-1,95,75,18,1232,6,43
24451,2026-06-02 04:30:24,14062,1302,316,248,31.56,7,2,100,75,15,1240,6,43
24452,2026-06-02 04:30:25,14097,1555,423,248,9.49,7,2,100,72,15,1249,6,43
24453,2026-06-02 04:30:26,14132,1703,349,248,288.76,3,-7,100,76,14,1249,6,43
24454,2026-06-02 04:30:00,7327,3017,-2935,-24,289.68,1,-7,100,94,37,1288,3,43
24455,2026-06-02 04:30:01,7362,3039,-3028,-24,306.04,0,-1,99,101,35,1287,3,43
24456,2026-06-02 04:30:02,7463,2980,-2964,-24,313.93,-5,5,100,93,33,1278,3,43
24457,2026-06-02 04:30:03,7498,2794,-2735,-16,308.38,-5,5,100,98,29,1279,3,43
24458,2026-06-02 04:30:04,7533,2855,-2807,-24,307.33,5,-6,100,98,30,1278,3,43
24459,2026-06-02 04:30:05,7568,2990,-2932,-24,336.13,5,-4,100,97,31,1278,3,43
24460,2026-06-02 04:30:06,7603,3031,-2980,-24,301.9,0,-1,98,96,29,1288,3,43
24461,2026-06-02 04:30:07,7838,3148,-3005,-24,334.77,1,-1,99,102,20,1287,3,43
24462,2026-06-02 04:30:08,7873,3144,-3005,-24,228.58,-1,0,100,92,21,1287,3,43
24463,2026-06-02 04:30:09,7908,3074,-3081,-24,228.61,-5,-6,100,96,23,1287,3,43
24464,2026-06-02 04:30:10,7943,2954,-3201,-24,261.3,-1,-1,100,92,23,1277,3,43
24465,2026-06-02 04:30:11,7983,2977,-3233,-24,321.07,3,-4,100,94,21,1277,3,43
24466,2026-06-02 04:30:12,8018,3099,-3316,-24,325.63,3,-3,100,100,20,1286,3,43
24467,2026-06-02 04:30:13,8053,3137,-3359,-24,329.9,0,-1,100,93,17,1286,3,43
24468,2026-06-02 04:30:14,8155,3100,-3484,-24,222.4,-5,-6,100,100,24,1286,3,43
24469,2026-06-02 04:30:15,8190,2920,-3628,-24,202.8,-1,0,100,93,24,1276,3,43
24470,2026-06-02 04:30:16,8225,2876,-3585,-24,145.79,-1,0,100,96,21,1276,3,43
24471,2026-06-02 04:30:17,8260,2927,-3614,-24,150.88,5,-3,98,97,23,1276,3,43
24472,2026-06-02 04:30:18,8295,3050,-3673,-24,227.65,-2,-2,100,100,24,1285,3,43
24473,2026-06-02 04:30:19,8330,2979,-3867,-24,256.61,-3,-8,100,97,20,1275,3,43
24474,2026-06-02 04:30:20,8365,2984,-3966,-24,329.22,4,-3,100,92,22,1275,3,43
24475,2026-06-02 04:30:21,8412,3046,-3953,-24,266.96,0,1,100,97,24,1284,3,43
24476,2026-06-02 04:30:22,8447,3057,-3885,-24,271.59,0,0,100,93,20,1284,3,43
24477,2026-06-02 04:30:23,8489,3054,-3848,-24,267.72,-1,0,100,93,17,1284,3,43
24478,2026-06-02 04:30:24,8524,3060,-3703,-24,275.44,-1,7,100,92,15,1285,3,43
24479,2026-06-02 04:30:25,8559,3049,-3558,-24,270.44,0,-3,91,81,16,1285,3,43
24480,2026-06-02 04:30:26,8594,3051,-3577,-24,263.17,0,-1,94,83,15,1285,3,43
24481,2026-06-02 04:30:27,8634,3017,-3729,-24,257.82,-2,-8,95,79,13,1285,3,43
24482,2026-06-02 04:30:28,8669,3007,-3938,-24,268.68,-1,-2,94,84,12,1284,3,43
24483,2026-06-02 04:30:29,8704,2996,-3874,-24,270.28,-1,0,94,82,10,1275,3,43
24484,2026-06-02 04:30:30,8739,2998,-3824,-24,267.82,0,0,93,87,8,1275,3,43
24485,2026-06-02 04:30:31,8774,2987,-3973,-24,270.13,-1,-8,97,88,12,1275,3,43
24486,2026-06-02 04:30:32,8809,3001,-4263,-24,322.47,3,-7,91,79,10,1282,3,43
24487,2026-06-02 04:30:33,8844,3024,-4285,-24,262.78,-2,6,92,79,9,1282,3,43
24488,2026-06-02 04:30:34,8879,3049,-4145,-24,232.35,0,0,92,87,8,1283,3,43
24489,2026-06-02 04:30:35,8914,3023,-4250,-24,276.39,-1,-8,95,86,8,1283,3,43
24490,2026-06-02 04:30:36,8949,3035,-4426,-24,343.11,3,-3,96,83,12,1282,3,43
24491,2026-06-02 04:30:37,8984,3264,-4444,-24,54.14,6,3,94,79,9,1289,3,43
24492,2026-06-02 04:30:38,9019,3304,-4377,-24,104.37,-2,6,96,85,10,1289,3,43
24493,2026-06-02 04:30:39,9054,3205,-4302,-24,113.17,-5,6,92,89,12,1282,3,43
24494,2026-06-02 04:30:40,9089,3192,-4180,-24,358.66,5,0,93,83,12,1283,3,43
24495,2026-06-02 04:30:41,9124,3320,-4244,-24,286.1,0,-5,93,85,20,1290,3,43
24496,2026-06-02 04:30:42,9159,3221,-4354,-24,219.54,-7,-6,96,80,21,1282,3,43
24497,2026-06-02 04:30:43,9194,3042,-4464,-24,183.64,-8,-2,95,86,18,1282,3,43
24498,2026-06-02 04:30:00,23600,-2161,-2419,64,87.79,-3,5,26,104,41,1077,2,43
24499,2026-06-02 04:30:01,23635,-2151,-2545,64,81.31,-1,-7,26,95,41,1076,2,43
24500,2026-06-02 04:30:02,23670,-2112,-2505,64,68.14,3,6,22,99,41,1076,2,43
24501,2026-06-02 04:30:03,23705,-1980,-2297,64,74.12,2,4,21,100,39,1085,2,43
24502,2026-06-02 04:30:04,23753,-1945,-2268,64,93.59,-1,-2,15,89,39,1085,2,43
24503,2026-06-02 04:30:05,23812,-1949,-2277,64,130.96,1,-2,17,92,39,1085,2,43
24504,2026-06-02 04:30:06,23847,-1856,-2382,64,78.63,0,3,15,85,36,1085,2,43
24505,2026-06-02 04:30:07,23882,-1820,-2140,88,99.1,-1,8,20,86,39,1086,2,43
24506,2026-06-02 04:30:08,23917,-1887,-1942,96,176.32,-1,1,19,88,40,1087,2,43
24507,2026-06-02 04:30:09,23952,-1893,-1973,96,205.34,-1,-3,17,91,37,1087,2,43
